precinct_id,district_id,total,white,black,asian,hispanic,other,GEOID,democratic_votes,republican_votes,total_votes,district,representative,party,incumbent_race,margin
599,6,1129,717,238,21,107,46,45019-St. Andrews 21,288,263,561,6,Jim Clyburn,Democrat,Black,0.65
600,6,1306,1081,122,16,38,49,45019-St. Andrews 22,409,491,920,6,Jim Clyburn,Democrat,Black,0.65
601,6,1247,905,187,28,54,73,45019-St. Andrews 23,387,261,656,6,Jim Clyburn,Democrat,Black,0.65
602,6,1534,828,579,14,51,62,45019-St. Andrews 24,517,271,798,6,Jim Clyburn,Democrat,Black,0.65
603,6,1967,1212,527,96,65,67,45019-St. Andrews 25,640,340,1003,6,Jim Clyburn,Democrat,Black,0.65
604,6,1537,965,406,25,58,83,45019-St. Andrews 26,544,431,998,6,Jim Clyburn,Democrat,Black,0.65
605,6,5083,3540,964,217,203,159,45019-St. Andrews 27,1851,1389,3312,6,Jim Clyburn,Democrat,Black,0.65
606,6,3749,2508,775,107,226,133,45019-St. Andrews 28,1509,1510,3056,6,Jim Clyburn,Democrat,Black,0.65
607,6,4177,3188,401,184,230,174,45019-St. Andrews 29,1354,1173,2580,6,Jim Clyburn,Democrat,Black,0.65
608,6,1348,585,674,12,31,46,45019-St. Andrews 3,766,238,1028,6,Jim Clyburn,Democrat,Black,0.65
609,6,2424,1794,370,58,97,105,45019-St. Andrews 30,734,647,1403,6,Jim Clyburn,Democrat,Black,0.65
610,6,1385,951,183,21,139,91,45019-St. Andrews 31,412,454,890,6,Jim Clyburn,Democrat,Black,0.65
611,6,1184,939,118,28,58,41,45019-St. Andrews 32,384,460,871,6,Jim Clyburn,Democrat,Black,0.65
612,6,793,609,69,24,38,53,45019-St. Andrews 33,303,403,717,6,Jim Clyburn,Democrat,Black,0.65
613,6,2518,2139,222,38,48,71,45019-St. Andrews 34,810,1006,1841,6,Jim Clyburn,Democrat,Black,0.65
614,6,1680,1403,125,39,55,58,45019-St. Andrews 35,569,785,1384,6,Jim Clyburn,Democrat,Black,0.65
615,6,1630,1289,149,44,67,81,45019-St. Andrews 36,571,638,1231,6,Jim Clyburn,Democrat,Black,0.65
616,6,5261,4015,493,246,289,218,45019-St. Andrews 37,1763,1947,3780,6,Jim Clyburn,Democrat,Black,0.65
617,6,1643,1483,41,22,47,50,45019-St. Andrews 4,564,594,1183,6,Jim Clyburn,Democrat,Black,0.65
618,6,1305,1226,15,23,13,28,45019-St. Andrews 5,666,484,1173,6,Jim Clyburn,Democrat,Black,0.65
619,6,1144,1089,8,5,16,26,45019-St. Andrews 6,435,521,972,6,Jim Clyburn,Democrat,Black,0.65
620,6,1783,1470,146,33,69,65,45019-St. Andrews 7,679,650,1356,6,Jim Clyburn,Democrat,Black,0.65
621,6,908,349,506,1,29,23,45019-St. Andrews 8,436,128,580,6,Jim Clyburn,Democrat,Black,0.65
622,6,1293,298,946,13,21,15,45019-St. Andrews 9,605,69,687,6,Jim Clyburn,Democrat,Black,0.65
623,6,848,240,565,0,25,18,45019-St. Pauls 1,426,176,612,6,Jim Clyburn,Democrat,Black,0.65
624,6,1023,522,429,4,38,30,45019-St. Pauls 2A,319,328,660,6,Jim Clyburn,Democrat,Black,0.65
625,6,1478,679,722,3,36,38,45019-St. Pauls 2B,555,462,1032,6,Jim Clyburn,Democrat,Black,0.65
626,6,2032,1579,345,14,40,54,45019-St. Pauls 3,623,1220,1874,6,Jim Clyburn,Democrat,Black,0.65
627,6,1889,536,1171,7,125,50,45019-St. Pauls 4,828,361,1217,6,Jim Clyburn,Democrat,Black,0.65
628,6,1427,737,496,2,160,32,45019-St. Pauls 5,365,414,790,6,Jim Clyburn,Democrat,Black,0.65
629,6,2398,1615,589,5,109,80,45019-St. Pauls 6,721,1188,1928,6,Jim Clyburn,Democrat,Black,0.65
630,1,1487,1411,7,7,30,32,45019-Sullivans Island,671,650,1350,1,Nancy Mace,Republican,White,0.55
631,1,1177,696,419,1,29,32,45019-Wadmalaw Island 1,482,396,893,1,Nancy Mace,Republican,White,0.55
632,1,1236,539,619,5,28,45,45019-Wadmalaw Island 2,572,357,950,1,Nancy Mace,Republican,White,0.55
633,5,1360,1236,44,4,34,42,45021-Allens,72,683,759,5,Ralph Norman,Republican,White,0.59
634,5,2400,1218,944,1,170,67,45021-Alma Mill,404,526,936,5,Ralph Norman,Republican,White,0.59
635,5,1879,1718,54,11,44,52,45021-Antioch and King's Creek,97,995,1101,5,Ralph Norman,Republican,White,0.59
636,5,1405,1249,40,11,56,49,45021-Ashworth,96,837,938,5,Ralph Norman,Republican,White,0.59
637,5,1196,912,214,2,32,36,45021-Blacksburg Ward No. 1,150,485,643,5,Ralph Norman,Republican,White,0.59
638,5,1628,1381,169,7,28,43,45021-Blacksburg Ward No. 2,127,753,888,5,Ralph Norman,Republican,White,0.59
639,5,2130,1669,342,1,63,55,45021-Draytonville,195,939,1143,5,Ralph Norman,Republican,White,0.59
640,5,1858,1633,92,2,79,52,45021-Ezells and Butler,162,1003,1178,5,Ralph Norman,Republican,White,0.59
641,5,1016,392,546,4,46,28,45021-Gaffney Ward No. 1,227,125,357,5,Ralph Norman,Republican,White,0.59
642,5,1395,414,854,11,75,41,45021-Gaffney Ward No. 2,447,154,613,5,Ralph Norman,Republican,White,0.59
643,5,1303,392,833,3,50,25,45021-Gaffney Ward No. 3,495,147,644,5,Ralph Norman,Republican,White,0.59
644,5,1665,848,691,31,53,42,45021-Gaffney Ward No. 4,402,458,868,5,Ralph Norman,Republican,White,0.59
645,5,1699,1026,531,5,61,76,45021-Gaffney Ward No. 5,246,446,697,5,Ralph Norman,Republican,White,0.59
646,5,1322,938,258,10,54,62,45021-Gaffney Ward No. 6,169,465,636,5,Ralph Norman,Republican,White,0.59
647,5,1594,1430,77,9,42,36,45021-Goucher and Thicketty,133,902,1044,5,Ralph Norman,Republican,White,0.59
648,5,2506,1900,291,55,203,57,45021-Grassy Pond,331,1531,1874,5,Ralph Norman,Republican,White,0.59
649,5,1704,1514,82,4,31,73,45021-Holly Grove and Buffalo,119,787,915,5,Ralph Norman,Republican,White,0.59
650,5,1357,808,393,7,108,41,45021-Limestone Mill,167,280,449,5,Ralph Norman,Republican,White,0.59
651,5,467,391,38,1,16,21,45021-Littlejohn's and Sarratt's,27,299,329,5,Ralph Norman,Republican,White,0.59
652,5,2122,1626,320,38,81,57,45021-Macedonia,272,1107,1392,5,Ralph Norman,Republican,White,0.59
653,5,1613,1399,105,0,65,44,45021-Morgan,132,915,1056,5,Ralph Norman,Republican,White,0.59
654,5,1824,1358,326,20,48,72,45021-Musgrove Mill,295,870,1177,5,Ralph Norman,Republican,White,0.59
655,5,1092,1004,22,1,26,39,45021-Ninety Nine and Cherokee Falls,61,635,706,5,Ralph Norman,Republican,White,0.59
656,5,1228,602,439,2,139,46,45021-Pleasant Grove,319,367,694,5,Ralph Norman,Republican,White,0.59
657,5,973,318,597,6,34,18,45021-Pleasant Meadows,372,153,531,5,Ralph Norman,Republican,White,0.59
658,5,1106,1035,27,3,6,35,45021-Timber Ridge,79,695,776,5,Ralph Norman,Republican,White,0.59
659,5,1841,1606,95,2,69,69,45021-White Plains,143,843,993,5,Ralph Norman,Republican,White,0.59
660,5,749,715,10,0,8,16,45021-Wilkinsville and Metcalf,25,423,450,5,Ralph Norman,Republican,White,0.59
661,5,1119,967,79,7,31,35,45021-Wood's,131,792,926,5,Ralph Norman,Republican,White,0.59
662,5,1555,805,678,1,26,45,45023-Baldwin Mill,379,344,730,5,Ralph Norman,Republican,White,0.59
663,5,812,659,130,0,4,19,45023-Baton Rouge,122,382,510,5,Ralph Norman,Republican,White,0.59
664,5,1017,672,306,0,11,28,45023-Beckhamville,242,386,633,5,Ralph Norman,Republican,White,0.59
665,5,750,535,188,1,14,12,45023-Blackstock,179,348,528,5,Ralph Norman,Republican,White,0.59
666,5,1779,643,1064,9,13,50,"45023-Chester, Ward 1",661,366,1041,5,Ralph Norman,Republican,White,0.59
667,5,1083,309,722,10,18,24,"45023-Chester, Ward 2",420,112,541,5,Ralph Norman,Republican,White,0.59
668,5,1594,814,672,20,41,47,"45023-Chester, Ward 3",506,497,1012,5,Ralph Norman,Republican,White,0.59
669,5,1097,391,649,4,32,21,"45023-Chester, Ward 4",429,161,599,5,Ralph Norman,Republican,White,0.59
670,5,1262,884,306,1,36,35,"45023-Chester, Ward 5",252,556,819,5,Ralph Norman,Republican,White,0.59
671,5,1274,1001,194,3,30,46,45023-Edgemoor,270,709,991,5,Ralph Norman,Republican,White,0.59
672,5,1887,809,1013,0,25,40,45023-Eureka Mill,617,438,1069,5,Ralph Norman,Republican,White,0.59
673,5,1867,1268,478,8,46,67,45023-Fort Lawn,388,743,1138,5,Ralph Norman,Republican,White,0.59
674,5,1357,856,436,5,11,49,45023-Great Falls,235,333,574,5,Ralph Norman,Republican,White,0.59
675,5,236,122,94,2,5,13,45023-Halsellville,71,80,152,5,Ralph Norman,Republican,White,0.59
676,5,922,731,139,3,15,34,45023-Hazelwood,160,444,609,5,Ralph Norman,Republican,White,0.59
677,5,1255,929,224,4,43,55,45023-Lando/Landsford,216,644,874,5,Ralph Norman,Republican,White,0.59
678,5,1205,904,188,0,53,60,45023-Lowrys,200,574,786,5,Ralph Norman,Republican,White,0.59
679,5,1501,986,390,11,35,79,45023-Richburg,411,713,1137,5,Ralph Norman,Republican,White,0.59
680,5,1522,1055,328,24,41,74,45023-Rodman,334,718,1063,5,Ralph Norman,Republican,White,0.59
681,5,532,419,73,0,7,33,45023-Rossville,71,272,346,5,Ralph Norman,Republican,White,0.59
682,5,637,348,270,1,3,15,45023-Wilksburg,190,208,401,5,Ralph Norman,Republican,White,0.59
683,7,819,563,205,2,28,21,45025-Angelus-Catarrh,145,378,527,7,Russell Fry,Republican,White,0.58
684,7,445,388,30,0,14,13,45025-Bay Springs,29,241,279,7,Russell Fry,Republican,White,0.58
685,7,590,463,87,1,22,17,45025-Black Creek,97,234,336,7,Russell Fry,Republican,White,0.58
686,7,1933,888,905,4,48,88,45025-Brocks Mill,509,476,1001,7,Russell Fry,Republican,White,0.58
687,7,1064,511,466,14,13,60,45025-Cash,378,355,740,7,Russell Fry,Republican,White,0.58
688,7,1548,749,653,3,94,49,45025-Center Grove-Winzo,314,371,688,7,Russell Fry,Republican,White,0.58
689,7,1521,923,477,42,21,58,45025-Cheraw No. 1,352,561,924,7,Russell Fry,Republican,White,0.58
690,7,1341,725,519,27,17,53,45025-Cheraw No. 2,331,386,720,7,Russell Fry,Republican,White,0.58
691,7,2024,760,1143,14,51,56,45025-Cheraw No. 3,577,300,897,7,Russell Fry,Republican,White,0.58
692,7,1828,860,820,34,18,96,45025-Cheraw No. 4,441,429,880,7,Russell Fry,Republican,White,0.58
693,7,2294,1691,525,9,19,50,45025-Courthouse,426,955,1402,7,Russell Fry,Republican,White,0.58
694,7,1198,905,186,1,67,39,45025-Dudley-Mangum,152,555,708,7,Russell Fry,Republican,White,0.58
695,7,1477,1070,344,3,17,43,45025-Grants Mill,308,609,921,7,Russell Fry,Republican,White,0.58
696,7,2336,1572,596,23,78,67,45025-Jefferson,407,812,1233,7,Russell Fry,Republican,White,0.58
697,7,1880,1165,438,3,213,61,45025-McBee,346,739,1093,7,Russell Fry,Republican,White,0.58
698,7,1192,926,55,0,162,49,45025-Middendorf,72,452,527,7,Russell Fry,Republican,White,0.58
699,7,430,329,67,1,12,21,45025-Mt. Croghan,56,246,304,7,Russell Fry,Republican,White,0.58
700,7,941,833,63,0,17,28,45025-Ousleydale,62,490,554,7,Russell Fry,Republican,White,0.58
701,7,2490,1314,811,18,266,81,45025-Pageland No. 1,488,778,1278,7,Russell Fry,Republican,White,0.58
702,7,2393,1338,828,11,149,67,45025-Pageland No. 2,412,643,1070,7,Russell Fry,Republican,White,0.58
703,7,857,651,172,3,7,24,45025-Patrick,132,315,456,7,Russell Fry,Republican,White,0.58
704,7,372,309,33,0,8,22,45025-Pee Dee,35,180,215,7,Russell Fry,Republican,White,0.58
705,7,1279,894,316,1,27,41,45025-Ruby,249,505,762,7,Russell Fry,Republican,White,0.58
706,7,691,505,151,0,6,29,45025-Shiloh,125,367,494,7,Russell Fry,Republican,White,0.58
707,7,754,599,135,0,5,15,45025-Snow Hill-Vaughn,77,301,378,7,Russell Fry,Republican,White,0.58
708,6,920,460,385,2,47,26,45027-Alcolu,286,315,607,6,Jim Clyburn,Democrat,Black,0.65
709,6,584,483,79,0,11,11,45027-Barrineau,43,357,404,6,Jim Clyburn,Democrat,Black,0.65
710,6,150,103,37,0,6,4,45027-Barrows Mill,23,92,115,6,Jim Clyburn,Democrat,Black,0.65
711,6,516,342,147,1,9,17,45027-Bloomville,102,229,334,6,Jim Clyburn,Democrat,Black,0.65
712,6,554,135,397,6,10,6,45027-Calvary,246,94,346,6,Jim Clyburn,Democrat,Black,0.65
713,6,1812,1051,646,7,51,57,45027-Davis Station,528,847,1387,6,Jim Clyburn,Democrat,Black,0.65
714,6,665,314,309,3,20,19,45027-Harmony,210,294,510,6,Jim Clyburn,Democrat,Black,0.65
715,6,774,609,127,0,28,10,45027-Hicks,72,431,508,6,Jim Clyburn,Democrat,Black,0.65
716,6,393,314,55,0,8,16,45027-Home Branch,32,201,236,6,Jim Clyburn,Democrat,Black,0.65
717,6,2822,2235,435,17,36,99,45027-Jordan,565,1550,2130,6,Jim Clyburn,Democrat,Black,0.65
718,6,787,256,502,3,12,14,45027-Manning No. 1,287,169,461,6,Jim Clyburn,Democrat,Black,0.65
719,6,1050,427,565,9,20,29,45027-Manning No. 2,353,300,656,6,Jim Clyburn,Democrat,Black,0.65
720,6,1426,841,462,57,28,38,45027-Manning No. 3,433,679,1122,6,Jim Clyburn,Democrat,Black,0.65
721,6,1583,236,1266,15,42,24,45027-Manning No. 4,782,186,982,6,Jim Clyburn,Democrat,Black,0.65
722,6,1225,501,639,15,30,40,45027-Manning No. 5,377,306,701,6,Jim Clyburn,Democrat,Black,0.65
723,6,1469,559,851,0,45,14,45027-New Zion,112,231,346,6,Jim Clyburn,Democrat,Black,0.65
724,6,279,152,112,0,6,9,45027-Oakdale,69,136,208,6,Jim Clyburn,Democrat,Black,0.65
725,6,262,64,182,10,2,4,45027-Panola,106,55,162,6,Jim Clyburn,Democrat,Black,0.65
726,6,1026,386,589,3,30,18,45027-Paxville,383,292,689,6,Jim Clyburn,Democrat,Black,0.65
727,6,284,96,166,0,15,7,45027-Sardinia-Gable,124,78,204,6,Jim Clyburn,Democrat,Black,0.65
728,6,2431,1533,741,17,45,95,45027-Summerton No. 1,590,1092,1708,6,Jim Clyburn,Democrat,Black,0.65
729,6,482,146,316,1,5,14,45027-Summerton No. 2,207,60,270,6,Jim Clyburn,Democrat,Black,0.65
730,6,1096,219,834,4,25,14,45027-Summerton No. 3,480,155,643,6,Jim Clyburn,Democrat,Black,0.65
731,6,1095,750,290,0,28,27,45027-Turbeville,168,559,736,6,Jim Clyburn,Democrat,Black,0.65
732,6,1364,520,775,5,35,29,45027-Wilson-Foreston,486,357,855,6,Jim Clyburn,Democrat,Black,0.65
733,6,568,433,91,0,36,8,45029-Ashton-Lodge,72,263,344,6,Jim Clyburn,Democrat,Black,0.65
734,6,331,194,110,0,20,7,45029-Bells,65,147,213,6,Jim Clyburn,Democrat,Black,0.65
735,6,1026,453,507,0,17,49,45029-Berea-Smoaks,297,292,593,6,Jim Clyburn,Democrat,Black,0.65
736,6,625,367,227,0,12,19,45029-Canadys,175,241,423,6,Jim Clyburn,Democrat,Black,0.65
737,6,1982,1420,424,6,39,93,45029-Cottageville,365,798,1177,6,Jim Clyburn,Democrat,Black,0.65
738,6,396,179,197,0,5,15,45029-Edisto,114,89,206,6,Jim Clyburn,Democrat,Black,0.65
739,1,1186,1096,46,3,9,32,45029-Edisto Beach,283,690,982,1,Nancy Mace,Republican,White,0.55
740,1,913,261,627,1,8,16,45029-Green Pond,412,194,615,1,Nancy Mace,Republican,White,0.55
741,6,1108,383,678,0,26,21,45029-Hendersonville,410,316,734,6,Jim Clyburn,Democrat,Black,0.65
742,6,798,569,167,1,21,40,45029-Horse Pen,140,284,426,6,Jim Clyburn,Democrat,Black,0.65
743,6,602,445,130,0,19,8,45029-Hudson Mill,118,297,419,6,Jim Clyburn,Democrat,Black,0.65
744,6,367,121,232,0,1,13,45029-Jacksonboro,162,69,233,6,Jim Clyburn,Democrat,Black,0.65
745,6,1168,937,92,4,38,97,45029-Maple Cane,134,619,756,6,Jim Clyburn,Democrat,Black,0.65
746,6,771,414,319,2,9,27,45029-Mashawville,270,285,560,6,Jim Clyburn,Democrat,Black,0.65
747,6,1638,1063,469,0,46,60,45029-Peeples,280,457,746,6,Jim Clyburn,Democrat,Black,0.65
748,6,1195,569,507,36,29,54,45029-Peniel,257,341,604,6,Jim Clyburn,Democrat,Black,0.65
749,6,279,199,62,1,3,14,45029-Petits,69,125,197,6,Jim Clyburn,Democrat,Black,0.65
750,6,687,451,198,0,19,19,45029-Rice Patch,156,313,473,6,Jim Clyburn,Democrat,Black,0.65
751,6,742,214,494,0,16,18,45029-Ritter,290,162,455,6,Jim Clyburn,Democrat,Black,0.65
752,6,1195,837,275,3,24,56,45029-Round O,226,485,717,6,Jim Clyburn,Democrat,Black,0.65
753,6,307,164,133,0,5,5,45029-Ruffin,83,96,181,6,Jim Clyburn,Democrat,Black,0.65
754,6,702,542,88,2,16,54,45029-Sidneys,94,350,448,6,Jim Clyburn,Democrat,Black,0.65
755,6,762,523,183,1,25,30,45029-Sniders,123,367,496,6,Jim Clyburn,Democrat,Black,0.65
756,6,787,611,114,1,20,41,45029-Stokes,107,380,490,6,Jim Clyburn,Democrat,Black,0.65
757,6,1480,767,613,28,45,27,45029-Walterboro No. 1,448,431,892,6,Jim Clyburn,Democrat,Black,0.65
758,6,1543,662,743,6,90,42,45029-Walterboro No. 2,370,270,649,6,Jim Clyburn,Democrat,Black,0.65
759,6,1505,337,1094,2,25,47,45029-Walterboro No. 3,643,194,846,6,Jim Clyburn,Democrat,Black,0.65
760,6,1723,1101,445,31,63,83,45029-Walterboro No. 4,377,611,1007,6,Jim Clyburn,Democrat,Black,0.65
761,6,1665,1246,292,22,62,43,45029-Walterboro No. 5,359,780,1148,6,Jim Clyburn,Democrat,Black,0.65
762,6,1600,871,590,1,65,73,45029-Walterboro No. 6,353,353,720,6,Jim Clyburn,Democrat,Black,0.65
763,6,312,204,99,0,4,5,45029-Williams,70,133,206,6,Jim Clyburn,Democrat,Black,0.65
764,6,475,381,55,5,26,8,45029-Wolfe Creek,46,257,305,6,Jim Clyburn,Democrat,Black,0.65
765,7,1897,1200,630,0,29,38,45031-Antioch,397,803,1212,7,Russell Fry,Republican,White,0.58
766,7,660,137,479,0,26,18,45031-Auburn,300,101,412,7,Russell Fry,Republican,White,0.58
767,7,756,464,256,1,20,15,45031-Bethel,177,283,463,7,Russell Fry,Republican,White,0.58
768,7,1465,1111,246,8,59,41,45031-Black Creek-Clyde,203,670,883,7,Russell Fry,Republican,White,0.58
769,7,818,622,160,2,11,23,45031-Burnt Branch,155,365,523,7,Russell Fry,Republican,White,0.58
770,7,359,156,176,1,4,22,45031-Darlington No. 1,95,78,176,7,Russell Fry,Republican,White,0.58
771,7,1719,638,1015,3,19,44,45031-Darlington No. 2,545,331,883,7,Russell Fry,Republican,White,0.58
772,7,3127,1928,1034,34,41,90,45031-Darlington No. 3,795,1194,2008,7,Russell Fry,Republican,White,0.58
773,7,1447,508,897,1,19,22,45031-Darlington No. 4,563,342,912,7,Russell Fry,Republican,White,0.58
774,7,1697,229,1416,3,30,19,45031-Darlington No. 5,769,155,933,7,Russell Fry,Republican,White,0.58
775,7,2085,1227,765,0,26,67,45031-Darlington No. 6,425,622,1060,7,Russell Fry,Republican,White,0.58
776,7,1565,598,906,3,11,47,45031-Dovesville,547,409,968,7,Russell Fry,Republican,White,0.58
777,7,1638,1314,197,18,48,61,45031-Hartsville No. 1,327,608,950,7,Russell Fry,Republican,White,0.58
778,7,1034,340,619,8,37,30,45031-Hartsville No. 4,321,166,498,7,Russell Fry,Republican,White,0.58
779,7,2520,1683,696,36,36,69,45031-Hartsville No. 5,719,992,1730,7,Russell Fry,Republican,White,0.58
780,7,1360,41,1286,0,1,32,45031-Hartsville No. 6,737,33,783,7,Russell Fry,Republican,White,0.58
781,7,1543,795,650,9,49,40,45031-Hartsville No. 7,270,330,604,7,Russell Fry,Republican,White,0.58
782,7,2857,2355,331,48,37,86,45031-Hartsville No. 8,421,1569,2009,7,Russell Fry,Republican,White,0.58
783,7,1776,1126,569,6,35,40,45031-Hartsville No. 9,440,724,1180,7,Russell Fry,Republican,White,0.58
784,7,3014,1525,1370,2,43,74,45031-High Hill,882,987,1887,7,Russell Fry,Republican,White,0.58
785,7,968,635,289,0,24,20,45031-Indian Branch,121,338,464,7,Russell Fry,Republican,White,0.58
786,7,1902,1663,151,5,36,47,45031-Kelleytown,334,1139,1494,7,Russell Fry,Republican,White,0.58
787,7,1511,851,590,5,14,51,45031-Lake Swamp,380,604,994,7,Russell Fry,Republican,White,0.58
788,7,840,296,507,0,8,29,45031-Lamar No. 1,346,225,575,7,Russell Fry,Republican,White,0.58
789,7,1587,989,529,9,24,36,45031-Lamar No. 2,392,717,1117,7,Russell Fry,Republican,White,0.58
790,7,742,273,440,0,14,15,45031-Lydia,268,188,461,7,Russell Fry,Republican,White,0.58
791,7,1873,934,865,0,16,58,45031-Mechanicsville,553,625,1192,7,Russell Fry,Republican,White,0.58
792,7,1224,1096,72,1,16,39,45031-New Market,109,631,747,7,Russell Fry,Republican,White,0.58
793,7,1066,720,303,1,17,25,45031-Oates,222,519,750,7,Russell Fry,Republican,White,0.58
794,7,2292,1238,950,3,61,40,45031-Palmetto,651,642,1306,7,Russell Fry,Republican,White,0.58
795,7,716,287,396,0,11,22,45031-Society Hill,297,173,477,7,Russell Fry,Republican,White,0.58
796,7,1088,698,332,0,24,34,45031-Swift Creek,204,444,658,7,Russell Fry,Republican,White,0.58
797,7,303,170,119,0,3,11,45033-Bermuda,63,126,189,7,Russell Fry,Republican,White,0.58
798,7,427,144,189,0,8,86,45033-Carolina,95,90,186,7,Russell Fry,Republican,White,0.58
799,7,2192,1678,402,26,28,58,45033-East Dillon,290,1173,1468,7,Russell Fry,Republican,White,0.58
800,7,670,529,106,1,12,22,45033-Floydale,70,377,452,7,Russell Fry,Republican,White,0.58
801,7,577,406,132,1,10,28,45033-Fork,63,257,320,7,Russell Fry,Republican,White,0.58
802,7,1094,602,393,4,32,63,45033-Hamer,206,344,560,7,Russell Fry,Republican,White,0.58
803,7,612,333,255,1,11,12,45033-Kemper,125,196,327,7,Russell Fry,Republican,White,0.58
804,7,1412,794,546,1,17,54,45033-Lake View,326,536,872,7,Russell Fry,Republican,White,0.58
805,7,2844,1352,1335,6,31,120,45033-Latta,805,930,1750,7,Russell Fry,Republican,White,0.58
806,7,712,257,358,2,62,33,45033-Little Rock,241,167,410,7,Russell Fry,Republican,White,0.58
807,7,401,211,167,1,3,19,45033-Manning,82,143,226,7,Russell Fry,Republican,White,0.58
808,7,225,98,98,0,5,24,45033-Minturn,70,67,137,7,Russell Fry,Republican,White,0.58
809,7,2495,1048,1181,2,105,159,45033-Mt. Calvary,693,456,1159,7,Russell Fry,Republican,White,0.58
810,7,386,266,91,0,4,25,45033-New Holly,75,193,268,7,Russell Fry,Republican,White,0.58
811,7,1220,880,251,0,33,56,45033-Oak Grove,164,512,680,7,Russell Fry,Republican,White,0.58
812,7,1078,408,569,1,42,58,45033-Oakland,330,257,596,7,Russell Fry,Republican,White,0.58
813,7,504,318,150,1,15,20,45033-Pleasant Hill,77,211,289,7,Russell Fry,Republican,White,0.58
814,7,1791,414,1264,0,41,72,45033-South Dillon,687,193,888,7,Russell Fry,Republican,White,0.58
815,7,2548,556,1798,3,73,118,45033-West Dillon,778,297,1082,7,Russell Fry,Republican,White,0.58
816,6,1401,792,443,32,64,70,45035-Archdale,407,363,790,6,Jim Clyburn,Democrat,Black,0.65
817,6,1704,1020,450,51,93,90,45035-Archdale 2,464,508,982,6,Jim Clyburn,Democrat,Black,0.65
818,1,1547,908,381,19,122,117,45035-Ashborough East,393,344,745,1,Nancy Mace,Republican,White,0.55
819,1,778,708,25,12,14,19,45035-Ashborough East 2,174,464,650,1,Nancy Mace,Republican,White,0.55
820,1,698,487,128,9,43,31,45035-Ashborough West,141,214,357,1,Nancy Mace,Republican,White,0.55
821,1,1173,968,92,22,23,68,45035-Ashborough West 2,290,542,848,1,Nancy Mace,Republican,White,0.55
822,6,2591,1531,574,148,197,141,45035-Ashley River,786,803,1617,6,Jim Clyburn,Democrat,Black,0.65
823,1,2407,1749,399,60,103,96,45035-Bacons Bridge,731,1153,1912,1,Nancy Mace,Republican,White,0.55
824,1,944,603,205,11,51,74,45035-Bacons Bridge 2,430,621,1069,1,Nancy Mace,Republican,White,0.55
825,1,1259,1087,53,24,46,49,45035-Beech Hill,423,861,1294,1,Nancy Mace,Republican,White,0.55
826,6,1600,1343,136,24,35,62,45035-Beech Hill 2,860,1590,2494,6,Jim Clyburn,Democrat,Black,0.65
827,1,744,576,90,14,20,44,45035-Brandymill,187,304,500,1,Nancy Mace,Republican,White,0.55
828,1,1563,1036,333,29,72,93,45035-Brandymill 2,361,424,797,1,Nancy Mace,Republican,White,0.55
829,1,1631,1047,383,17,74,110,45035-Briarwood,302,393,704,1,Nancy Mace,Republican,White,0.55
830,1,1128,713,241,23,104,47,45035-Briarwood 2,293,412,715,1,Nancy Mace,Republican,White,0.55
831,1,804,605,114,10,28,47,45035-Briarwood 3,180,308,498,1,Nancy Mace,Republican,White,0.55
832,1,2186,1538,447,16,81,104,45035-Butternut,610,1053,1691,1,Nancy Mace,Republican,White,0.55
833,1,2271,1175,818,23,110,145,45035-Carolina,623,559,1194,1,Nancy Mace,Republican,White,0.55
834,1,1629,1381,80,22,56,90,45035-Central,383,756,1151,1,Nancy Mace,Republican,White,0.55
835,1,1823,1236,406,18,75,88,45035-Central 2,412,606,1032,1,Nancy Mace,Republican,White,0.55
836,1,1804,1536,102,33,78,55,45035-Clemson,364,927,1379,1,Nancy Mace,Republican,White,0.55
837,1,2998,2059,427,39,322,151,45035-Clemson 2,680,923,1817,1,Nancy Mace,Republican,White,0.55
838,1,2110,1320,425,16,210,139,45035-Clemson 3,389,473,955,1,Nancy Mace,Republican,White,0.55
839,1,1534,703,597,27,115,92,45035-Coastal,438,294,742,1,Nancy Mace,Republican,White,0.55
840,1,1696,1160,321,44,96,75,45035-Coastal 2,433,605,1047,1,Nancy Mace,Republican,White,0.55
841,1,930,646,191,13,40,40,45035-Coastal 3,214,256,475,1,Nancy Mace,Republican,White,0.55
842,1,3613,2231,690,194,293,205,45035-Coosaw,950,1096,2083,1,Nancy Mace,Republican,White,0.55
843,1,2580,1553,630,77,187,133,45035-Coosaw 2,758,668,1450,1,Nancy Mace,Republican,White,0.55
844,1,1776,1168,265,99,132,112,45035-Coosaw 3,378,531,924,1,Nancy Mace,Republican,White,0.55
845,1,3249,2254,716,24,125,130,45035-Cypress,799,1173,1994,1,Nancy Mace,Republican,White,0.55
846,1,924,722,92,10,39,61,45035-Cypress 2,274,549,833,1,Nancy Mace,Republican,White,0.55
847,6,786,392,356,1,15,22,45035-Delemars,636,905,1556,6,Jim Clyburn,Democrat,Black,0.65
848,1,1280,923,243,7,40,67,45035-Dorchester,338,451,796,1,Nancy Mace,Republican,White,0.55
849,1,949,859,49,10,8,23,45035-Dorchester 2,273,510,799,1,Nancy Mace,Republican,White,0.55
850,1,2658,2178,241,22,111,106,45035-Flowertown,964,1838,2838,1,Nancy Mace,Republican,White,0.55
851,1,1746,1052,503,21,91,79,45035-Flowertown 2,332,547,897,1,Nancy Mace,Republican,White,0.55
